created_at,date,user_id,username,name,tweet,link,tweet_preproc
1640916719000.0,2021-12-31 09:11:59,1136438347973312514,Zulkarn58515636,Panglima Burung,vaksin antara bisnis hitam para mafia atau skenario jahat depopulasi,https://twitter.com/Zulkarn58515636/status/1476737870496890883,"['vaksin', 'antara', 'bisnis', 'hitam', 'para', 'mafia', 'atau', 'skenario', 'jahat', 'depopulasi']"
1640911678000.0,2021-12-31 07:47:58,1444499057351663619,RezaFahHsb01,Reza Fahlevi,depopulasi targetnya umat islamdgn adnya kbskrg dgn vaksintpi anehnya negri dgn muslim trbnyak diduniawapresnya ulama tpi mmbiarkan smua trjadi mlah trkesan mndukungmari islah diri  prrbaiki iman  amal agar rncana mreka hancur aamiiin,https://twitter.com/RezaFahHsb01/status/1476716727970918402,"['depopulasi', 'target', 'umat', 'islamdgn', 'adnya', 'kbskrg', 'dengan', 'vaksintpi', 'aneh', 'negri', 'dengan', 'muslim', 'trbnyak', 'diduniawapresnya', 'ulama', 'tpi', 'mmbiarkan', 'smua', 'jadi', 'mlah', 'trkesan', 'mndukungmari', 'islah', 'diri', 'prrbaiki', 'iman', 'amal', 'agar', 'rncana', 'mreka', 'hancur', 'aamiiin']"
1640905693000.0,2021-12-31 06:08:13,1395632607807692801,PuspaViyem,💞🌹🌸PuspaVivi🌸🌹💞,pfizer ini memang rumoursnya inflamasi jantung apalg vaksin ini yg ngeluarin si globalispihak yg sama dng yg ngeluarin virus yang menginginkan depopulasipengurangan penduduk ibu suparimantan menkes kan bilangchina cuma korban fitnah,https://twitter.com/PuspaViyem/status/1476691624490987521,"['pfizer', 'ini', 'memang', 'rumoursnya', 'inflamasi', 'jantung', 'apalg', 'vaksin', 'ini', 'yang', 'ngeluarin', 'si', 'globalispihak', 'yang', 'sama', 'dng', 'yang', 'ngeluarin', 'virus', 'yang', 'ingin', 'depopulasipengurangan', 'duduk', 'ibu', 'suparimantan', 'menkes', 'kan', 'bilangchina', 'cuma', 'korban', 'fitnah']"
1640905072000.0,2021-12-31 05:57:52,1136438347973312514,Zulkarn58515636,Panglima Burung,vaksin antara bisnisnya para mafia dan skenario jahat depopulasi judul yang bagus silahkan para pakar meneruskan untuk membuat artikel atau jurnalnya,https://twitter.com/Zulkarn58515636/status/1476689021547868188,"['vaksin', 'antara', 'bisnis', 'para', 'mafia', 'dan', 'skenario', 'jahat', 'depopulasi', 'judul', 'yang', 'bagus', 'silah', 'para', 'pakar', 'terus', 'untuk', 'buat', 'artikel', 'atau', 'jurnal']"
1640878349000.0,2021-12-30 22:32:29,2644839949,Ariefmantoi,arief deën,dr robert willner fauci sudah berkalikali bereksperimen untuk melakukan genocide di beberapa negara pada tidak heran elits globalist menggunakan fauci untuk arranging depopulasi dan genocide global menggunakan vaksin demi agenda nwo,https://twitter.com/Ariefmantoi/status/1476576935249514496,"['dari', 'robert', 'willner', 'fauci', 'sudah', 'berkalikali', 'eksperimen', 'untuk', 'laku', 'genocide', 'di', 'beberapa', 'negara', 'pada', 'tidak', 'heran', 'elits', 'globalist', 'guna', 'fauci', 'untuk', 'arranging', 'depopulasi', 'dan', 'genocide', 'global', 'guna', 'vaksin', 'demi', 'agenda', 'nwo']"
1640863796000.0,2021-12-30 18:29:56,1232851661011292160,free36559052,freedom,inilah tujuan vaksin yg sebenarnya udh di ungkap koran lama yg terbit thn depopulasi manusia pengurangan jumlah penduduk secara massal,https://twitter.com/free36559052/status/1476515897422467073,"['ini', 'tuju', 'vaksin', 'yang', 'benar', 'udh', 'di', 'ungkap', 'koran', 'lama', 'yang', 'terbit', 'tahun', 'depopulasi', 'manusia', 'kurang', 'jumlah', 'duduk', 'cara', 'massal']"
1640780906000.0,2021-12-29 19:28:26,1395249963127345155,ArmaZulfikar,Zulfikar Arma,genosida sistematis ada rumor dari vaksin covid sekitar placebo alias vaksin palsu jadi hitung hitungannya seratus yg di vaksin yg selamatrumornya depopulasi dunia,https://twitter.com/ArmaZulfikar/status/1476168229525471235,"['genosida', 'sistematis', 'ada', 'rumor', 'dari', 'vaksin', 'covid', 'sekitar', 'placebo', 'alias', 'vaksin', 'palsu', 'jadi', 'hitung', 'hitung', 'ratus', 'yang', 'di', 'vaksin', 'yang', 'selamatrumornya', 'depopulasi', 'dunia']"
1640768460000.0,2021-12-29 16:01:00,552523769,KATADATAcoid,Katadata.co.id,isu vaksin covid adalah senjata biologis untuk depopulasi manusia kerap beredar di masyarakat faktanya vaksin terbukti mampu mengurangi risiko kematian yang disebabkan virus corona,https://twitter.com/KATADATAcoid/status/1476116028002385922,"['isu', 'vaksin', 'covid', 'adalah', 'senjata', 'biologis', 'untuk', 'depopulasi', 'manusia', 'kerap', 'edar', 'di', 'masyarakat', 'fakta', 'vaksin', 'bukti', 'mampu', 'kurang', 'risiko', 'mati', 'yang', 'sebab', 'virus', 'corona']"
