created_at,date,user_id,username,name,tweet,link,POS tagged
1658902389000.0,2022-07-27 13:13:09,1357977957143248898,KambuayaDaniel,Daniel Kambuaya,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat,https://twitter.com/KambuayaDaniel/status/1552175237789233152,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658898291000.0,2022-07-27 12:04:51,1549651939016982529,KrissBee12,Kriss Bee,manfaat vaksin booster untuk mencegah gejala berat dan long covid     vaksin imun kuat,https://twitter.com/KrissBee12/status/1552158048588005377,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658897315000.0,2022-07-27 11:48:35,1412690254260178944,MantapDavid,David Mantap Mantap,vaksinasi booster untuk mencegah penyebaran kasus covid    vaksin imun kuat,https://twitter.com/MantapDavid/status/1552153958067499010,"[('vaksinasi', 'n'), ('booster', 'n'), ('mencegah', 'n'), ('penyebaran', 'n'), ('covid', 'n'), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658896054000.0,2022-07-27 11:27:34,1539810899107926016,suciyaniy34,Suciyani Yani,vaksin booster merupakan upaya pemerintah mencegah penularan covid    vaksin imun kuat,https://twitter.com/suciyaniy34/status/1552148665757990913,"[('vaksin', 'n'), ('booster', 'n'), ('upaya', None), ('pemerintah', 'n'), ('mencegah', 'n'), ('penularan', 'n'), ('covid', 'n'), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658894617000.0,2022-07-27 11:03:37,1356960461657309184,setiadi8770,@yenny_setiadi8770,penerapan vaksinasi booster untuk mencegah peningkatan paparan covid  vaksin imun kuat,https://twitter.com/setiadi8770/status/1552142640136695814,"[('penerapan', 'n'), ('vaksinasi', 'n'), ('booster', 'n'), ('mencegah', 'n'), ('peningkatan', 'n'), ('paparan', 'n'), ('covid', 'n'), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658893962000.0,2022-07-27 10:52:42,1357030478608441344,novitadewe,novitadewi,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat riaudamai   kcegah kasus covid naik lagi  dprd dan pemprov jateng kompak akselerasi vaksin booster   vaksin imun kuat riaudamai  ,https://twitter.com/novitadewe/status/1552139891877679105,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n'), ('riaudamai', 'n'), ('kcegah', 'v'), ('covid', 'n'), ('dprd', 'n'), ('pemprov', 'n'), ('jateng', 'n'), ('kompak', 'n'), ('akselerasi', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n'), ('riaudamai', 'n')]"
1658893952000.0,2022-07-27 10:52:32,1357030478608441344,novitadewe,novitadewi,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat riaudamai  ,https://twitter.com/novitadewe/status/1552139850219790336,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n'), ('riaudamai', 'n')]"
1658893847000.0,2022-07-27 10:50:47,1356999943932706817,CandraLepi,Candra Lepi,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat,https://twitter.com/CandraLepi/status/1552139409956675584,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658893808000.0,2022-07-27 10:50:08,1460032430245654531,AdrienPdkrUtr,Adrien, yuk terapkan protokol kesehatan demi mencegah penularan covid    varian baru  vaksin imun kuat,https://twitter.com/AdrienPdkrUtr/status/1552139248459218944,"[('yuk', 'n'), ('terapkan', 'n'), ('protokol', 'n'), ('kesehatan', 'n'), ('mencegah', 'n'), ('penularan', 'n'), ('covid', 'n'), ('varian', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658893414000.0,2022-07-27 10:43:34,1431844927961387010,Lantas_Sergai,SAT LANTAS POLRES SERGAI,ayo vaksin dan patuhi prokes dalam kehidupan sehari hari  untuk mencegah penularan virus covid     pandemibelumberakhir  patuhiprotokolkesehatan  ingat m  bersatulawancovid    ,https://twitter.com/Lantas_Sergai/status/1552137596331261952,"[('ayo', 'n'), ('vaksin', 'n'), ('patuhi', 'n'), ('prokes', 'n'), ('kehidupan', 'v'), ('sehari', None), ('mencegah', 'n'), ('penularan', 'n'), ('virus', 'n'), ('covid', 'n'), ('pandemibelumberakhir', 'n'), ('patuhiprotokolkesehatan', 'n'), ('m', 'n'), ('bersatulawancovid', 'n')]"
