created_at,date,user_id,username,name,tweet,link,POS tagged
1593457294000.0,2020-06-30 02:01:34,800296114901499905,sitifadilah73,Siti Fadilah,tangsel resmi perpanjang psbb hingga    juli mendatang    ,https://twitter.com/sitifadilah73/status/1277678615690227713,"[('tangsel', 'n'), ('resmi', 'n'), ('perpanjang', 'n'), ('psbb', 'n'), ('juli', 'n')]"
1593457293000.0,2020-06-30 02:01:33,817592050967146497,vika_humairoh,vika humairoh,tangsel resmi perpanjang psbb hingga    juli mendatang    ,https://twitter.com/vika_humairoh/status/1277678609415630848,"[('tangsel', 'n'), ('resmi', 'n'), ('perpanjang', 'n'), ('psbb', 'n'), ('juli', 'n')]"
1593457204000.0,2020-06-30 02:00:04,1312564136,forddyce92,Fordyce,denda hasil tindakan pelanggaran psbb di jakarta terkumpul rp    juta    ,https://twitter.com/forddyce92/status/1277678235665367040,"[('denda', 'n'), ('hasil', 'n'), ('tindakan', 'n'), ('pelanggaran', 'n'), ('psbb', 'n'), ('jakarta', 'n'), ('terkumpul', 'n'), ('rp', 'n'), ('juta', 'n')]"
1593456881000.0,2020-06-30 01:54:41,1138352023101820928,sapahayoooooo_,Public Enemy, baper terus diblok  tuman ah sjw psbb iki ,https://twitter.com/sapahayoooooo_/status/1277676881370771458,"[('baper', None), ('diblok', 'n'), ('tuman', 'n'), ('ah', 'v'), ('sjw', None), ('psbb', 'n'), ('iki', 'n')]"
1593456558000.0,2020-06-30 01:49:18,571782886,natanisme,Baso,gapapa dah duit dagang aku selama psbb buat kita bertahan hidup ,https://twitter.com/natanisme/status/1277675528749633536,"[('gapapa', 'n'), ('dah', 'n'), ('duit', 'n'), ('dagang', 'n'), ('psbb', 'n'), ('bertahan', 'n'), ('hidup', 'n')]"
1593456372000.0,2020-06-30 01:46:12,1186985581080801285,lurvmylyfe,𝐚𝐧𝐩𝐚 ◡̈, coronaa psbb maap,https://twitter.com/lurvmylyfe/status/1277674746532950016,"[('coronaa', 'n'), ('psbb', 'n'), ('maap', 'n')]"
1593455996000.0,2020-06-30 01:39:56,1260345323135725568,WaliAlbanjari,Nasonalis Bisa Di Beli Dg Cuan,  yth   beberapa waktu saya tanya tapi belum di jawab  ya sdh    kalau anda bukan pns anda tidak akan pernah tahu sampai kapan pun jg knp baru      realisasinya dr    t  dampak dari psbb tlh merubah pola kerja kemenkes  kemenkeu dan swasta pengadaan barang dan jasa ,https://twitter.com/WaliAlbanjari/status/1277673171663982592,"[('yth', 'n'), ('ya', 'n'), ('sdh', 'n'), ('pns', 'n'), ('jg', 'n'), ('knp', 'n'), ('realisasinya', 'n'), ('dr', 'n'), ('t', 'n'), ('dampak', 'n'), ('psbb', 'n'), ('tlh', 'n'), ('merubah', 'n'), ('pola', 'n'), ('kerja', 'n'), ('kemenkes', 'n'), ('kemenkeu', 'v'), ('swasta', 'n'), ('pengadaan', 'n'), ('barang', 'n'), ('jasa', 'n')]"
1593455911000.0,2020-06-30 01:38:31,935844266403696642,Doraemon_jokher,Muhammad Ichsan Ethan, ingat wkt jenangan ngomong buat apa psbb kita aman koq  loh skg jenengan sujud  emang salah jenangan apa   ,https://twitter.com/Doraemon_jokher/status/1277672814531637248,"[('wkt', 'n'), ('jenangan', 'n'), ('ngomong', None), ('psbb', 'n'), ('aman', 'n'), ('koq', 'n'), ('loh', 'n'), ('skg', 'n'), ('jenengan', 'n'), ('sujud', 'v'), ('emang', None), ('salah', 'n'), ('jenangan', 'n')]"
1593455608000.0,2020-06-30 01:33:28,1073232358361292802,kenmarlert,diva kazuha haver but at what cost, di palembaaang kar soalnya ayah gue kerja disanaa  trs gara  psbb jadi gabisa ke jkt juga huhu,https://twitter.com/kenmarlert/status/1277671542042660865,"[('palembaaang', 'n'), ('kar', 'v'), ('ayah', None), ('gue', 'n'), ('kerja', 'n'), ('disanaa', 'n'), ('trs', 'n'), ('gara', 'n'), ('psbb', 'n'), ('gabisa', 'n'), ('jkt', 'n'), ('huhu', 'n')]"
1593455439000.0,2020-06-30 01:30:39,350668803,indozonemedia,INDOZONE,pempro dki jakarta menyatakan masih menemukan pelanggaran psbb oleh masyarakat saat hari bebas kendaraan bermotor atau cfd pada    titik di lima wilayah kota  minggu         kamuharustau  ,https://twitter.com/indozonemedia/status/1277670834174193664,"[('pempro', None), ('dki', 'n'), ('jakarta', 'n'), ('menemukan', 'n'), ('pelanggaran', 'n'), ('psbb', 'n'), ('masyarakat', 'n'), ('bebas', 'n'), ('kendaraan', 'n'), ('bermotor', 'n'), ('cfd', 'n'), ('titik', 'n'), ('wilayah', 'n'), ('kota', 'n'), ('minggu', 'n'), ('kamuharustau', 'n')]"
1593455240000.0,2020-06-30 01:27:20,287163248,Izzulhaq15,Izzulhaq Triyudha Bagaskara,daripada psbb mending psps pekanbaru,https://twitter.com/Izzulhaq15/status/1277669997574098945,"[('psbb', 'n'), ('mending', 'v'), ('psps', 'n'), ('pekanbaru', 'n')]"
1593455109000.0,2020-06-30 01:25:09,1138352023101820928,sapahayoooooo_,Public Enemy, betul protokol kesehatan masih berlaku  saya juga sangat setuju dengan peraturan itu  tujuan berakhirnya psbb memang untuk memperkuat ekonomi  jadi kalo kita cangs  ngopi  dll  itu kan cara memperkuat ekonomi yang lumpuh karena psbb kemarin ,https://twitter.com/sapahayoooooo_/status/1277669451182125056,"[('protokol', 'n'), ('kesehatan', 'n'), ('berlaku', 'n'), ('setuju', 'n'), ('peraturan', 'v'), ('tujuan', None), ('psbb', 'n'), ('memperkuat', 'n'), ('ekonomi', 'n'), ('kalo', 'n'), ('cangs', 'n'), ('ngopi', None), ('dll', None), ('memperkuat', 'n'), ('ekonomi', 'n'), ('lumpuh', 'v'), ('psbb', 'n'), ('kemarin', 'n')]"
1593455017000.0,2020-06-30 01:23:37,1149554050452484096,MochFathir2,Mchfthir,psbb pembelian serentak baju baru,https://twitter.com/MochFathir2/status/1277669062814793729,"[('psbb', 'n'), ('pembelian', None), ('serentak', 'n'), ('baju', 'n')]"
1593454924000.0,2020-06-30 01:22:04,3199135291,haritsaaalifi,people,psbb   pemasukan sedikit bon  bon  banyak terima kasih pemerintah atas semuanya  covid    butuh lowongankerja,https://twitter.com/haritsaaalifi/status/1277668673486905344,"[('psbb', 'n'), ('pemasukan', None), ('bon', 'n'), ('bon', 'n'), ('terima', 'n'), ('kasih', 'n'), ('pemerintah', 'n'), ('covid', None), ('butuh', 'n'), ('lowongankerja', 'n')]"
1593454908000.0,2020-06-30 01:21:48,1172953909955985408,AktualnewsI,Aktualnews.co.id,psbb jabar resmi dihentikan  bodetabek tetap lanjut hingga juli       ,https://twitter.com/AktualnewsI/status/1277668605904093184,"[('psbb', 'n'), ('jabar', 'n'), ('resmi', 'n'), ('dihentikan', 'n'), ('bodetabek', 'n'), ('juli', 'n')]"
1593454782000.0,2020-06-30 01:19:42,1273967326866493441,ardhi_riesyaf,Muhammad Riesyaf Ardhi,pesepeda mulai arogan  pengguna motor  mobil  dsb kini terasa terganggu  apa yang salah dengan setelah pelepasan psbb   seakan keluar dari kandang  langsung bringas,https://twitter.com/ardhi_riesyaf/status/1277668079342743554,"[('pesepeda', 'n'), ('arogan', None), ('pengguna', None), ('motor', 'n'), ('mobil', 'n'), ('dsb', 'n'), ('terganggu', 'n'), ('salah', 'n'), ('pelepasan', 'n'), ('psbb', 'n'), ('seakan', 'n'), ('kandang', 'n'), ('langsung', 'n'), ('bringas', 'n')]"
1593454292000.0,2020-06-30 01:11:32,318356584,shintadsd,s h i n t, aamiin   beres psbb main yuk kaaaak  penat melandaa,https://twitter.com/shintadsd/status/1277666024066695171,"[('aamiin', 'n'), ('beres', 'n'), ('psbb', 'v'), ('main', None), ('yuk', 'n'), ('kaaaak', 'n'), ('penat', 'n'), ('melandaa', 'n')]"
1593454243000.0,2020-06-30 01:10:43,102553947,istilageni,Isti Lageni, kebijakan apa di surabaya  sampe ga bisa menekan jumlah positif covid    pak  sy dengar di sana walopun psbb  mall  tetap buka ya ,https://twitter.com/istilageni/status/1277665818193440768,"[('kebijakan', 'n'), ('surabaya', 'n'), ('sampe', 'n'), ('ga', 'n'), ('menekan', 'n'), ('positif', 'n'), ('covid', 'n'), ('sy', 'n'), ('dengar', 'n'), ('walopun', 'n'), ('psbb', 'n'), ('mall', 'n'), ('buka', 'n'), ('ya', 'n')]"
1593454018000.0,2020-06-30 01:06:58,2604982164,fajarldo,Pemetik Apel,maafkan aku gramedia karena aku menduakan mu dengan drama korea  efek   bulan psbb,https://twitter.com/fajarldo/status/1277664875242680321,"[('maafkan', None), ('gramedia', 'n'), ('menduakan', 'n'), ('mu', 'n'), ('drama', 'n'), ('korea', 'n'), ('efek', 'v'), ('psbb', 'n')]"
1593453952000.0,2020-06-30 01:05:52,2233935595,BrataW,Brata Wisnu, jadi rakyat serba salah  jaman psbb sampai bela belain tutup toko ternyata liat kampung sebelah lah kok toko pada buka  detik detik psbb jilid   mau berakhir  kalau minta psbb dikatain tidak pro rayak kecil   masalah ekonomi lah skrg liat angka   tambah banyak jd taku  pucing dok,https://twitter.com/BrataW/status/1277664598720565248,"[('rakyat', 'n'), ('serba', 'n'), ('salah', 'n'), ('jaman', 'n'), ('psbb', 'n'), ('bela', 'n'), ('belain', 'n'), ('tutup', 'n'), ('toko', 'n'), ('liat', 'n'), ('kampung', 'n'), ('sebelah', 'n'), ('toko', 'n'), ('buka', 'n'), ('detik', 'n'), ('detik', 'n'), ('psbb', 'n'), ('jilid', None), ('psbb', 'n'), ('dikatain', 'n'), ('pro', None), ('rayak', 'n'), ('ekonomi', 'n'), ('skrg', 'n'), ('liat', 'n'), ('angka', 'n'), ('jd', 'n'), ('taku', 'n'), ('pucing', 'v'), ('dok', 'n')]"
1593453930000.0,2020-06-30 01:05:30,1187910748959199232,cirenkraton,renk🕊,   psbb map,https://twitter.com/cirenkraton/status/1277664503056838656,"[('psbb', 'n'), ('map', 'n')]"
1593453925000.0,2020-06-30 01:05:25,1168041584727707648,RiauPutera,Putera Melayu Riau,  bang anies itu typical leader  one step a head  segala sesuatu difikirkan dan dikaji serta di analisa langkah yg akan dia ambil kebijakannya  contoh sukses soal pandemi covid    saja dia tahu resiko jika yg sakit kompak dampaknya rs kelabakan  bukan yg sana sujud krn psbb distop ,https://twitter.com/RiauPutera/status/1277664485243711488,"[('bang', 'n'), ('anies', 'n'), ('typical', None), ('leader', 'n'), ('one', None), ('step', 'n'), ('a', None), ('head', 'n'), ('difikirkan', None), ('dikaji', 'n'), ('analisa', 'n'), ('langkah', 'n'), ('yg', 'n'), ('ambil', 'n'), ('kebijakannya', 'n'), ('contoh', 'n'), ('sukses', 'v'), ('pandemi', 'n'), ('covid', 'n'), ('resiko', 'n'), ('yg', None), ('sakit', None), ('kompak', 'n'), ('dampaknya', 'n'), ('rs', 'n'), ('kelabakan', 'n'), ('yg', 'n'), ('sujud', 'n'), ('krn', 'n'), ('psbb', 'n'), ('distop', 'n')]"
